DATA;ORA;OPEN;HIGH;LOW;CLOSE;N
08/02/2005;00:00;1.2753;1.2798;1.2733;1.2765;0
09/02/2005;00:00;1.2759;1.2814;1.274;1.2806;0
10/02/2005;00:00;1.2801;1.2906;1.274;1.287;0
11/02/2005;00:00;1.2873;1.2896;1.2846;1.2864;0
14/02/2005;00:00;1.2861;1.2989;1.2859;1.297;0
15/02/2005;00:00;1.2973;1.3052;1.2954;1.3023;0
16/02/2005;00:00;1.3026;1.3064;1.296;1.3028;0
17/02/2005;00:00;1.303;1.3089;1.3016;1.3066;0
18/02/2005;00:00;1.3069;1.3085;1.3015;1.3065;0
21/02/2005;00:00;1.3071;1.3079;1.3033;1.3059;0
22/02/2005;00:00;1.3066;1.3264;1.3056;1.3251;0
23/02/2005;00:00;1.3257;1.3274;1.3186;1.3211;0
24/02/2005;00:00;1.3211;1.327;1.3177;1.3191;0
25/02/2005;00:00;1.3193;1.3247;1.3146;1.3241;0
28/02/2005;00:00;1.3242;1.3279;1.3223;1.3223;0
01/03/2005;00:00;1.3227;1.3232;1.3169;1.3182;0
02/03/2005;00:00;1.3186;1.3188;1.3089;1.3133;0
03/03/2005;00:00;1.3141;1.3166;1.3097;1.3103;0
04/03/2005;00:00;1.3107;1.3254;1.3088;1.3238;0
07/03/2005;00:00;1.3236;1.3247;1.3179;1.3206;0
08/03/2005;00:00;1.3206;1.3361;1.3206;1.334;0
09/03/2005;00:00;1.3342;1.3423;1.3332;1.3389;0
10/03/2005;00:00;1.3392;1.3456;1.3371;1.3417;0
11/03/2005;00:00;1.3414;1.3481;1.3393;1.345;0
14/03/2005;00:00;1.3454;1.3477;1.3336;1.337;0
15/03/2005;00:00;1.3368;1.341;1.3297;1.3307;0
16/03/2005;00:00;1.3301;1.3439;1.3292;1.3417;0
17/03/2005;00:00;1.3417;1.3421;1.3342;1.3375;0
18/03/2005;00:00;1.3375;1.3385;1.3266;1.3321;0
21/03/2005;00:00;1.3321;1.3333;1.3142;1.3156;0
22/03/2005;00:00;1.3153;1.3224;1.3055;1.3076;0
23/03/2005;00:00;1.3086;1.31;1.296;1.2989;0
24/03/2005;00:00;1.2985;1.3032;1.2934;1.2936;0
25/03/2005;00:00;1.2936;1.2969;1.293;1.2952;0
28/03/2005;00:00;1.2955;1.2964;1.2857;1.2887;0
29/03/2005;00:00;1.289;1.2956;1.2878;1.292;0
30/03/2005;00:00;1.292;1.2985;1.2912;1.2915;0
31/03/2005;00:00;1.2909;1.3018;1.2909;1.2956;0
01/04/2005;00:00;1.2959;1.3059;1.2872;1.2902;0
04/04/2005;00:00;1.2902;1.2909;1.2819;1.2852;0
05/04/2005;00:00;1.2841;1.2877;1.2801;1.2854;0
06/04/2005;00:00;1.2848;1.2909;1.284;1.2872;0
07/04/2005;00:00;1.287;1.294;1.2847;1.2847;0
08/04/2005;00:00;1.2849;1.294;1.2809;1.2919;0
11/04/2005;00:00;1.2926;1.3003;1.2909;1.2964;0
12/04/2005;00:00;1.2971;1.3015;1.2864;1.2915;0
13/04/2005;00:00;1.2918;1.2954;1.2851;1.2909;0
14/04/2005;00:00;1.2916;1.2921;1.2769;1.2802;0
15/04/2005;00:00;1.2798;1.2941;1.278;1.2903;0
18/04/2005;00:00;1.2919;1.3044;1.2877;1.3015;0
19/04/2005;00:00;1.3019;1.3077;1.2979;1.3051;0
20/04/2005;00:00;1.3055;1.3103;1.2992;1.3083;0
21/04/2005;00:00;1.3082;1.3124;1.3026;1.3045;0
22/04/2005;00:00;1.3047;1.3093;1.3022;1.3063;0
25/04/2005;00:00;1.3048;1.3076;1.2955;1.2988;0
26/04/2005;00:00;1.2987;1.3015;1.2946;1.299;0
27/04/2005;00:00;1.2985;1.2992;1.2905;1.2924;0
28/04/2005;00:00;1.2918;1.2943;1.2883;1.2894;0
29/04/2005;00:00;1.2899;1.2979;1.2855;1.2868;0
02/05/2005;00:00;1.2877;1.2877;1.2837;1.2845;0
03/05/2005;00:00;1.2846;1.2915;1.283;1.2871;0
04/05/2005;00:00;1.2871;1.2973;1.2871;1.2949;0
05/05/2005;00:00;1.2951;1.2989;1.2927;1.2957;0
06/05/2005;00:00;1.2954;1.2966;1.2811;1.2831;0
09/05/2005;00:00;1.2821;1.2876;1.279;1.2864;0
10/05/2005;00:00;1.286;1.289;1.2817;1.2875;0
11/05/2005;00:00;1.2874;1.2914;1.2778;1.28;0
12/05/2005;00:00;1.2803;1.2815;1.2667;1.2669;0
13/05/2005;00:00;1.2677;1.2688;1.2606;1.2606;0
16/05/2005;00:00;1.2623;1.265;1.2582;1.2627;0
17/05/2005;00:00;1.2633;1.2664;1.2595;1.2609;0
18/05/2005;00:00;1.2604;1.2689;1.2587;1.2672;0
19/05/2005;00:00;1.2674;1.269;1.2605;1.2636;0
20/05/2005;00:00;1.2633;1.2655;1.2537;1.2551;0
23/05/2005;00:00;1.2552;1.2597;1.2536;1.2564;0
24/05/2005;00:00;1.2565;1.2629;1.2558;1.2574;0
25/05/2005;00:00;1.2571;1.2619;1.2553;1.2599;0
26/05/2005;00:00;1.2601;1.2613;1.2495;1.2506;0
27/05/2005;00:00;1.2508;1.2591;1.2507;1.2576;0
30/05/2005;00:00;1.2568;1.258;1.2463;1.2471;0
31/05/2005;00:00;1.2474;1.2486;1.2297;1.2297;0
01/06/2005;00:00;1.2306;1.234;1.2159;1.2204;0
02/06/2005;00:00;1.2201;1.2297;1.2182;1.2266;0
03/06/2005;00:00;1.2269;1.2342;1.2205;1.2226;0
06/06/2005;00:00;1.2225;1.2294;1.2209;1.226;0
07/06/2005;00:00;1.2259;1.2314;1.2238;1.2278;0
08/06/2005;00:00;1.2281;1.2353;1.2207;1.2235;0
09/06/2005;00:00;1.2228;1.2257;1.2177;1.2223;0
10/06/2005;00:00;1.2224;1.2249;1.2109;1.2119;0
13/06/2005;00:00;1.2126;1.2128;1.2029;1.2114;0
14/06/2005;00:00;1.2112;1.2152;1.2023;1.2023;0
15/06/2005;00:00;1.203;1.2132;1.2018;1.2119;0
16/06/2005;00:00;1.2122;1.2168;1.2058;1.2105;0
17/06/2005;00:00;1.2102;1.2289;1.2092;1.228;0
20/06/2005;00:00;1.2281;1.2281;1.2125;1.2151;0
21/06/2005;00:00;1.215;1.2186;1.207;1.2173;0
22/06/2005;00:00;1.2174;1.2207;1.2099;1.2126;0
23/06/2005;00:00;1.2125;1.2144;1.2018;1.2023;0
24/06/2005;00:00;1.2026;1.2107;1.1983;1.2086;0
27/06/2005;00:00;1.2086;1.2185;1.2082;1.2169;0
28/06/2005;00:00;1.2166;1.2174;1.2052;1.2063;0
29/06/2005;00:00;1.2066;1.2111;1.2016;1.2071;0
30/06/2005;00:00;1.2067;1.2123;1.2044;1.2092;0
01/07/2005;00:00;1.2084;1.2106;1.1942;1.195;0
04/07/2005;00:00;1.1951;1.1965;1.1888;1.1898;0
05/07/2005;00:00;1.1894;1.1939;1.1867;1.1916;0
06/07/2005;00:00;1.1917;1.1952;1.1893;1.1929;0
07/07/2005;00:00;1.1931;1.2041;1.191;1.1947;0
08/07/2005;00:00;1.1945;1.1987;1.1874;1.1969;0
11/07/2005;00:00;1.1963;1.2086;1.1956;1.207;0
12/07/2005;00:00;1.2072;1.2256;1.2054;1.2236;0
13/07/2005;00:00;1.2233;1.2239;1.2073;1.2079;0
14/07/2005;00:00;1.2079;1.2125;1.2058;1.2081;0
15/07/2005;00:00;1.2075;1.2138;1.2022;1.2039;0
18/07/2005;00:00;1.2038;1.2089;1.2022;1.2047;0
19/07/2005;00:00;1.2046;1.2066;1.1954;1.2028;0
20/07/2005;00:00;1.2029;1.2187;1.1997;1.2147;0
21/07/2005;00:00;1.215;1.2255;1.21;1.2164;0
22/07/2005;00:00;1.2161;1.2192;1.2055;1.2055;0
25/07/2005;00:00;1.2063;1.2088;1.2028;1.2066;0
26/07/2005;00:00;1.2061;1.2069;1.1982;1.2015;0
27/07/2005;00:00;1.202;1.2085;1.1965;1.2065;0
28/07/2005;00:00;1.2058;1.2149;1.2037;1.2124;0
29/07/2005;00:00;1.2125;1.216;1.2075;1.2132;0
01/08/2005;00:00;1.2128;1.2249;1.212;1.2174;0
02/08/2005;00:00;1.2174;1.2254;1.2173;1.2193;0
03/08/2005;00:00;1.2194;1.2344;1.215;1.2328;0
04/08/2005;00:00;1.2328;1.2402;1.23;1.2387;0
05/08/2005;00:00;1.2384;1.2396;1.2312;1.2357;0
08/08/2005;00:00;1.2358;1.239;1.2316;1.2348;0
09/08/2005;00:00;1.2342;1.2416;1.2331;1.2371;0
10/08/2005;00:00;1.2374;1.2426;1.2336;1.2384;0
11/08/2005;00:00;1.239;1.2476;1.2378;1.2469;0
12/08/2005;00:00;1.2467;1.2486;1.2384;1.2435;0
15/08/2005;00:00;1.2426;1.2465;1.2346;1.2367;0
16/08/2005;00:00;1.2367;1.2375;1.2296;1.2351;0
17/08/2005;00:00;1.2354;1.2369;1.2262;1.2275;0
18/08/2005;00:00;1.2277;1.2295;1.2159;1.2176;0
19/08/2005;00:00;1.2175;1.2194;1.2126;1.2146;0
22/08/2005;00:00;1.2148;1.2243;1.2148;1.2221;0
23/08/2005;00:00;1.2222;1.2255;1.2192;1.2224;0
24/08/2005;00:00;1.2228;1.2285;1.2162;1.2268;0
25/08/2005;00:00;1.2269;1.2327;1.2257;1.2297;0
26/08/2005;00:00;1.2295;1.2342;1.2272;1.2278;0
29/08/2005;00:00;1.2284;1.2347;1.221;1.221;0
30/08/2005;00:00;1.2219;1.2238;1.2172;1.2213;0
31/08/2005;00:00;1.2214;1.2357;1.2188;1.2338;0
01/09/2005;00:00;1.2337;1.2527;1.2326;1.25;0
02/09/2005;00:00;1.2493;1.2589;1.2467;1.2518;0
05/09/2005;00:00;1.2542;1.2584;1.2514;1.254;0
06/09/2005;00:00;1.2541;1.2542;1.2443;1.2463;0
07/09/2005;00:00;1.2464;1.2537;1.2407;1.2411;0
08/09/2005;00:00;1.2408;1.2452;1.2384;1.2394;0
09/09/2005;00:00;1.2395;1.2459;1.2376;1.2412;0
12/09/2005;00:00;1.241;1.2438;1.2271;1.2277;0
13/09/2005;00:00;1.2274;1.2317;1.2246;1.2266;0
14/09/2005;00:00;1.2263;1.233;1.2258;1.2275;0
15/09/2005;00:00;1.2283;1.2286;1.2193;1.2217;0
16/09/2005;00:00;1.222;1.231;1.2201;1.2226;0
19/09/2005;00:00;1.221;1.221;1.21;1.2137;0
20/09/2005;00:00;1.2135;1.219;1.2112;1.2122;0
21/09/2005;00:00;1.2116;1.224;1.2112;1.2217;0
22/09/2005;00:00;1.222;1.2269;1.2133;1.2153;0
23/09/2005;00:00;1.215;1.217;1.2036;1.2037;0
26/09/2005;00:00;1.2038;1.208;1.201;1.2071;0
27/09/2005;00:00;1.2068;1.2083;1.1979;1.2012;0
28/09/2005;00:00;1.2016;1.2055;1.1993;1.204;0
29/09/2005;00:00;1.2042;1.2076;1.2007;1.2032;0
30/09/2005;00:00;1.2033;1.209;1.1997;1.2024;0
03/10/2005;00:00;1.2021;1.2035;1.1903;1.1919;0
04/10/2005;00:00;1.1916;1.1949;1.1901;1.1917;0
05/10/2005;00:00;1.1919;1.1988;1.1915;1.1985;0
06/10/2005;00:00;1.2012;1.2206;1.1994;1.2177;0
07/10/2005;00:00;1.2181;1.2182;1.2093;1.2121;0
10/10/2005;00:00;1.2119;1.2153;1.2041;1.2063;0
11/10/2005;00:00;1.2059;1.2067;1.1976;1.1992;0
12/10/2005;00:00;1.1989;1.2054;1.1954;1.2026;0
13/10/2005;00:00;1.2023;1.204;1.1915;1.2022;0
14/10/2005;00:00;1.202;1.211;1.1979;1.2073;0
17/10/2005;00:00;1.2077;1.2122;1.2012;1.2019;0
18/10/2005;00:00;1.2013;1.2021;1.1916;1.1963;0
19/10/2005;00:00;1.1958;1.2003;1.1876;1.1987;0
20/10/2005;00:00;1.1994;1.2024;1.1949;1.2012;0
21/10/2005;00:00;1.2011;1.2078;1.1929;1.1951;0
24/10/2005;00:00;1.195;1.2021;1.1923;1.198;0
25/10/2005;00:00;1.1976;1.2117;1.1936;1.2105;0
26/10/2005;00:00;1.2109;1.2136;1.2048;1.2057;0
27/10/2005;00:00;1.2054;1.2173;1.2043;1.2136;0
28/10/2005;00:00;1.2134;1.217;1.2049;1.2061;0
31/10/2005;00:00;1.2058;1.2089;1.1968;1.1996;0
01/11/2005;00:00;1.1989;1.2032;1.1973;1.2018;0
02/11/2005;00:00;1.2018;1.2084;1.1989;1.2069;0
03/11/2005;00:00;1.2071;1.2082;1.1935;1.1946;0
04/11/2005;00:00;1.1943;1.1995;1.1802;1.181;0
07/11/2005;00:00;1.181;1.1832;1.1776;1.1804;0
08/11/2005;00:00;1.1801;1.1803;1.171;1.1775;0
09/11/2005;00:00;1.1775;1.1794;1.1718;1.1763;0
10/11/2005;00:00;1.176;1.1797;1.1677;1.1682;0
11/11/2005;00:00;1.1685;1.1732;1.1672;1.1714;0
14/11/2005;00:00;1.1726;1.1773;1.166;1.1687;0
15/11/2005;00:00;1.1688;1.1729;1.1639;1.1715;0
16/11/2005;00:00;1.1715;1.1737;1.1646;1.1666;0
17/11/2005;00:00;1.1668;1.1764;1.1644;1.1753;0
18/11/2005;00:00;1.1747;1.1795;1.1664;1.1769;0
21/11/2005;00:00;1.1769;1.1838;1.1718;1.1727;0
22/11/2005;00:00;1.1727;1.1826;1.1686;1.1816;0
23/11/2005;00:00;1.1813;1.1867;1.1765;1.1815;0
24/11/2005;00:00;1.1824;1.1825;1.177;1.1786;0
25/11/2005;00:00;1.1787;1.1789;1.171;1.1727;0
28/11/2005;00:00;1.172;1.1903;1.1682;1.1843;0
29/11/2005;00:00;1.1848;1.1863;1.1738;1.1773;0
30/11/2005;00:00;1.1778;1.1803;1.1754;1.1783;0
01/12/2005;00:00;1.1784;1.1804;1.169;1.1728;0
02/12/2005;00:00;1.1736;1.1752;1.1662;1.1716;0
05/12/2005;00:00;1.1714;1.182;1.169;1.1785;0
06/12/2005;00:00;1.1787;1.1807;1.1756;1.1783;0
07/12/2005;00:00;1.1777;1.1802;1.1704;1.172;0
08/12/2005;00:00;1.1722;1.1852;1.1704;1.1814;0
09/12/2005;00:00;1.1813;1.1837;1.1767;1.1805;0
12/12/2005;00:00;1.1809;1.1983;1.1776;1.1949;0
13/12/2005;00:00;1.1953;1.1987;1.1906;1.1944;0
14/12/2005;00:00;1.1943;1.2062;1.1931;1.2001;0
15/12/2005;00:00;1.1999;1.2039;1.1936;1.1968;0
16/12/2005;00:00;1.1978;1.2027;1.1937;1.2009;0
19/12/2005;00:00;1.2011;1.2039;1.1976;1.2005;0
20/12/2005;00:00;1.2006;1.2013;1.1841;1.1853;0
21/12/2005;00:00;1.1855;1.1913;1.1802;1.1834;0
22/12/2005;00:00;1.1834;1.1897;1.181;1.1862;0
23/12/2005;00:00;1.1864;1.1886;1.183;1.1872;0
26/12/2005;00:00;1.1864;1.1896;1.1834;1.1847;0
27/12/2005;00:00;1.1845;1.1877;1.1827;1.1827;0
28/12/2005;00:00;1.1823;1.1932;1.1813;1.1832;0
29/12/2005;00:00;1.1832;1.1882;1.182;1.184;0
30/12/2005;00:00;1.1835;1.1888;1.1778;1.1845;0
02/01/2006;00:00;1.1843;1.1867;1.1802;1.1823;0
03/01/2006;00:00;1.1818;1.203;1.181;1.2012;0
04/01/2006;00:00;1.2017;1.2144;1.2006;1.2117;0
05/01/2006;00:00;1.2113;1.2121;1.2067;1.2106;0
06/01/2006;00:00;1.2109;1.2181;1.208;1.2149;0
09/01/2006;00:00;1.2148;1.2155;1.2054;1.2081;0
10/01/2006;00:00;1.2087;1.2109;1.2037;1.2064;0
11/01/2006;00:00;1.2063;1.2145;1.2045;1.2123;0
12/01/2006;00:00;1.2127;1.2163;1.2007;1.2031;0
13/01/2006;00:00;1.2029;1.2142;1.2027;1.2136;0
16/01/2006;00:00;1.2138;1.2174;1.2105;1.2119;0
17/01/2006;00:00;1.2126;1.2142;1.2052;1.2099;0
18/01/2006;00:00;1.2104;1.216;1.2071;1.2114;0
19/01/2006;00:00;1.211;1.2125;1.2054;1.2099;0
20/01/2006;00:00;1.2096;1.2141;1.2041;1.2134;0
23/01/2006;00:00;1.2132;1.2311;1.2129;1.2306;0
24/01/2006;00:00;1.2304;1.2322;1.2258;1.2277;0
25/01/2006;00:00;1.2279;1.2323;1.2236;1.2241;0
26/01/2006;00:00;1.2239;1.227;1.22;1.2202;0
27/01/2006;00:00;1.2205;1.2235;1.2087;1.2095;0
30/01/2006;00:00;1.2092;1.2114;1.2064;1.2092;0
31/01/2006;00:00;1.2086;1.2189;1.2079;1.2151;0
01/02/2006;00:00;1.2155;1.2166;1.2048;1.2056;0
02/02/2006;00:00;1.2061;1.2108;1.2033;1.2097;0
03/02/2006;00:00;1.209;1.2112;1.1969;1.2022;0
06/02/2006;00:00;1.2024;1.2047;1.1946;1.1962;0
07/02/2006;00:00;1.1965;1.2015;1.1943;1.1978;0
08/02/2006;00:00;1.1976;1.1994;1.1924;1.1963;0
09/02/2006;00:00;1.1961;1.1995;1.1946;1.1979;0
10/02/2006;00:00;1.1979;1.2025;1.1893;1.1903;0
13/02/2006;00:00;1.1904;1.192;1.1878;1.19;0
14/02/2006;00:00;1.1896;1.1924;1.186;1.1916;0
15/02/2006;00:00;1.1913;1.1955;1.1871;1.1889;0
16/02/2006;00:00;1.1888;1.1909;1.1849;1.1902;0
17/02/2006;00:00;1.1904;1.1943;1.186;1.1933;0
20/02/2006;00:00;1.1938;1.1975;1.1924;1.1937;0
21/02/2006;00:00;1.1936;1.1942;1.1892;1.1908;0
22/02/2006;00:00;1.191;1.193;1.1862;1.191;0
23/02/2006;00:00;1.1913;1.1971;1.1893;1.1921;0
24/02/2006;00:00;1.1915;1.1934;1.1864;1.1877;0
27/02/2006;00:00;1.1875;1.1887;1.1827;1.1845;0
28/02/2006;00:00;1.1844;1.1941;1.1835;1.192;0
01/03/2006;00:00;1.1919;1.1975;1.1891;1.1915;0
02/03/2006;00:00;1.1923;1.2046;1.1914;1.2035;0
03/03/2006;00:00;1.2036;1.2054;1.1997;1.2043;0
06/03/2006;00:00;1.2043;1.2093;1.1991;1.2016;0
07/03/2006;00:00;1.2017;1.2022;1.1869;1.1883;0
08/03/2006;00:00;1.1886;1.1941;1.1874;1.1922;0
09/03/2006;00:00;1.1923;1.1953;1.1904;1.1907;0
10/03/2006;00:00;1.191;1.1929;1.1861;1.191;0
13/03/2006;00:00;1.1908;1.1969;1.1907;1.196;0
14/03/2006;00:00;1.196;1.2031;1.1942;1.2012;0
15/03/2006;00:00;1.2011;1.2074;1.2007;1.2068;0
16/03/2006;00:00;1.2068;1.2189;1.2035;1.2178;0
17/03/2006;00:00;1.2182;1.2208;1.2141;1.2187;0
20/03/2006;00:00;1.2189;1.2197;1.2147;1.2165;0
21/03/2006;00:00;1.2162;1.2168;1.2077;1.2091;0
22/03/2006;00:00;1.2091;1.2114;1.2066;1.2074;0
23/03/2006;00:00;1.2076;1.2081;1.1955;1.1967;0
24/03/2006;00:00;1.1971;1.2046;1.1952;1.204;0
27/03/2006;00:00;1.2033;1.2059;1.2005;1.2013;0
28/03/2006;00:00;1.2015;1.2108;1.1993;1.2001;0
29/03/2006;00:00;1.1997;1.2049;1.198;1.2028;0
30/03/2006;00:00;1.202;1.2172;1.202;1.2163;0
31/03/2006;00:00;1.2163;1.2176;1.2083;1.2111;0
03/04/2006;00:00;1.2115;1.2148;1.2034;1.2131;0
04/04/2006;00:00;1.2131;1.2277;1.2121;1.2258;0
05/04/2006;00:00;1.2256;1.2306;1.2244;1.2296;0
06/04/2006;00:00;1.2289;1.2333;1.2197;1.2219;0
07/04/2006;00:00;1.2216;1.2225;1.2085;1.209;0
10/04/2006;00:00;1.2089;1.2129;1.2077;1.2111;0
11/04/2006;00:00;1.2114;1.2155;1.2092;1.2136;0
12/04/2006;00:00;1.2139;1.2168;1.2067;1.2104;0
13/04/2006;00:00;1.2102;1.2132;1.207;1.2105;0
14/04/2006;00:00;1.2105;1.2117;1.2096;1.2108;0
17/04/2006;00:00;1.2112;1.2288;1.2112;1.2254;0
18/04/2006;00:00;1.2251;1.2367;1.2225;1.2358;0
19/04/2006;00:00;1.2363;1.2396;1.2287;1.2374;0
20/04/2006;00:00;1.2374;1.2379;1.2288;1.2313;0
21/04/2006;00:00;1.2312;1.236;1.2267;1.2344;0
24/04/2006;00:00;1.2339;1.2415;1.2334;1.2383;0
25/04/2006;00:00;1.238;1.244;1.2367;1.2429;0
26/04/2006;00:00;1.2427;1.2471;1.2386;1.2447;0
27/04/2006;00:00;1.2446;1.2549;1.2405;1.2532;0
28/04/2006;00:00;1.2527;1.2641;1.2521;1.2638;0
01/05/2006;00:00;1.2631;1.269;1.2555;1.2569;0
02/05/2006;00:00;1.2565;1.2668;1.256;1.2612;0
03/05/2006;00:00;1.2604;1.2669;1.2591;1.263;0
04/05/2006;00:00;1.2629;1.2724;1.2572;1.2694;0
05/05/2006;00:00;1.2696;1.2765;1.2674;1.2725;0
08/05/2006;00:00;1.2724;1.2788;1.2693;1.2698;0
09/05/2006;00:00;1.2703;1.2783;1.266;1.2757;0
10/05/2006;00:00;1.2761;1.2833;1.2752;1.2784;0
11/05/2006;00:00;1.2781;1.2873;1.2686;1.2833;0
12/05/2006;00:00;1.2835;1.2957;1.2831;1.2927;0
15/05/2006;00:00;1.2928;1.2972;1.2779;1.2798;0
16/05/2006;00:00;1.2797;1.2868;1.277;1.2858;0
17/05/2006;00:00;1.2858;1.292;1.2702;1.2728;0
18/05/2006;00:00;1.2727;1.2874;1.2725;1.2853;0
19/05/2006;00:00;1.2853;1.2865;1.2694;1.277;0
22/05/2006;00:00;1.2774;1.2886;1.2694;1.2864;0
23/05/2006;00:00;1.2857;1.2879;1.2807;1.2814;0
24/05/2006;00:00;1.2781;1.2892;1.273;1.2759;0
25/05/2006;00:00;1.2754;1.2818;1.2749;1.2814;0
26/05/2006;00:00;1.2825;1.2834;1.27;1.2736;0
29/05/2006;00:00;1.2735;1.2768;1.272;1.2745;0
30/05/2006;00:00;1.2747;1.2909;1.2742;1.2873;0
31/05/2006;00:00;1.2873;1.2904;1.2804;1.2811;0
01/06/2006;00:00;1.2815;1.2825;1.2723;1.2808;0
02/06/2006;00:00;1.2813;1.294;1.2797;1.2918;0
05/06/2006;00:00;1.2916;1.298;1.29;1.2905;0
06/06/2006;00:00;1.2902;1.2934;1.2809;1.2819;0
07/06/2006;00:00;1.2825;1.2837;1.2761;1.2794;0
08/06/2006;00:00;1.28;1.2808;1.2627;1.265;0
09/06/2006;00:00;1.2651;1.2685;1.2597;1.2633;0
12/06/2006;00:00;1.2637;1.2651;1.2566;1.2578;0
13/06/2006;00:00;1.2578;1.2618;1.2531;1.2544;0
14/06/2006;00:00;1.2543;1.2648;1.2534;1.26;0
15/06/2006;00:00;1.2605;1.2659;1.2582;1.2632;0
16/06/2006;00:00;1.263;1.2675;1.2619;1.2639;0
19/06/2006;00:00;1.2639;1.2653;1.2552;1.2572;0
20/06/2006;00:00;1.2572;1.2617;1.2539;1.2581;0
21/06/2006;00:00;1.2588;1.2679;1.2581;1.2664;0
22/06/2006;00:00;1.2667;1.2679;1.2551;1.2572;0
23/06/2006;00:00;1.2567;1.2588;1.2479;1.2509;0
26/06/2006;00:00;1.2506;1.2603;1.2502;1.2587;0
27/06/2006;00:00;1.2585;1.2618;1.2562;1.2579;0
28/06/2006;00:00;1.2574;1.2584;1.2515;1.2551;0
29/06/2006;00:00;1.2547;1.2671;1.252;1.2666;0
30/06/2006;00:00;1.2663;1.2796;1.2658;1.2796;0
03/07/2006;00:00;1.2788;1.2823;1.2762;1.2793;0
04/07/2006;00:00;1.279;1.2823;1.2787;1.2787;0
05/07/2006;00:00;1.2792;1.2839;1.2708;1.2718;0
06/07/2006;00:00;1.2721;1.2784;1.2721;1.2776;0
07/07/2006;00:00;1.2776;1.2862;1.2766;1.2808;0
10/07/2006;00:00;1.2807;1.2818;1.2721;1.2737;0
11/07/2006;00:00;1.2738;1.2779;1.2706;1.2763;0
12/07/2006;00:00;1.2764;1.2779;1.2675;1.2698;0
13/07/2006;00:00;1.2701;1.273;1.2664;1.269;0
14/07/2006;00:00;1.2689;1.2698;1.2627;1.2648;0
17/07/2006;00:00;1.2648;1.2659;1.2511;1.2519;0
18/07/2006;00:00;1.2519;1.2559;1.2474;1.2503;0
19/07/2006;00:00;1.2507;1.261;1.2459;1.2592;0
20/07/2006;00:00;1.2593;1.2654;1.2589;1.2626;0
21/07/2006;00:00;1.2627;1.2707;1.2627;1.2693;0
24/07/2006;00:00;1.2692;1.2713;1.261;1.2632;0
25/07/2006;00:00;1.2632;1.2674;1.2563;1.258;0
26/07/2006;00:00;1.2581;1.2726;1.256;1.2715;0
27/07/2006;00:00;1.2712;1.2773;1.2681;1.2695;0
28/07/2006;00:00;1.2696;1.2772;1.266;1.2758;0
31/07/2006;00:00;1.2756;1.2783;1.2741;1.2765;0
01/08/2006;00:00;1.2766;1.283;1.2721;1.2821;0
02/08/2006;00:00;1.2823;1.2836;1.2776;1.2786;0
03/08/2006;00:00;1.2788;1.2834;1.2743;1.2799;0
04/08/2006;00:00;1.2803;1.2909;1.2777;1.2872;0
07/08/2006;00:00;1.2873;1.2893;1.2829;1.2829;0
08/08/2006;00:00;1.2817;1.2893;1.2807;1.282;0
09/08/2006;00:00;1.2821;1.2903;1.2765;1.2862;0
10/08/2006;00:00;1.286;1.2913;1.2748;1.2793;0
11/08/2006;00:00;1.2791;1.28;1.271;1.2725;0
14/08/2006;00:00;1.2716;1.2763;1.2707;1.2721;0
15/08/2006;00:00;1.2721;1.2804;1.2696;1.2783;0
16/08/2006;00:00;1.2783;1.2866;1.2771;1.2843;0
17/08/2006;00:00;1.2841;1.2887;1.2814;1.2834;0
18/08/2006;00:00;1.2825;1.2845;1.2782;1.2823;0
21/08/2006;00:00;1.2825;1.294;1.2821;1.289;0
22/08/2006;00:00;1.2887;1.2887;1.2783;1.2807;0
23/08/2006;00:00;1.2808;1.2853;1.2775;1.2791;0
24/08/2006;00:00;1.2786;1.2843;1.2751;1.2768;0
25/08/2006;00:00;1.2764;1.2784;1.2724;1.2753;0
28/08/2006;00:00;1.276;1.2821;1.2747;1.2782;0
29/08/2006;00:00;1.2786;1.2839;1.2751;1.2826;0
30/08/2006;00:00;1.2828;1.2853;1.2813;1.2832;0
31/08/2006;00:00;1.2839;1.288;1.2786;1.2801;0
01/09/2006;00:00;1.2805;1.2847;1.2755;1.2829;0
04/09/2006;00:00;1.2834;1.2875;1.2831;1.2863;0
05/09/2006;00:00;1.2857;1.2865;1.2796;1.2816;0
06/09/2006;00:00;1.2813;1.2834;1.2771;1.2803;0
07/09/2006;00:00;1.2804;1.2832;1.2707;1.2728;0
08/09/2006;00:00;1.2734;1.2744;1.2652;1.2674;0
11/09/2006;00:00;1.267;1.2742;1.2649;1.27;0
12/09/2006;00:00;1.2696;1.2733;1.2672;1.2684;0
13/09/2006;00:00;1.2682;1.2718;1.2665;1.2697;0
14/09/2006;00:00;1.2697;1.2753;1.2676;1.272;0
15/09/2006;00:00;1.2724;1.2737;1.2631;1.2658;0
18/09/2006;00:00;1.2657;1.271;1.2626;1.2699;0
19/09/2006;00:00;1.2701;1.2727;1.2651;1.2671;0
20/09/2006;00:00;1.2667;1.2729;1.2665;1.2687;0
21/09/2006;00:00;1.2688;1.2798;1.2683;1.2779;0
22/09/2006;00:00;1.2781;1.2832;1.2761;1.2783;0
25/09/2006;00:00;1.2774;1.282;1.2731;1.2744;0
26/09/2006;00:00;1.2747;1.2762;1.2662;1.2682;0
27/09/2006;00:00;1.2682;1.2719;1.2672;1.2695;0
28/09/2006;00:00;1.2699;1.2734;1.2679;1.2697;0
